request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
burstgpt-000786,874860,66,170,model-chatgpt,interactive,950,145,,,
burstgpt-000787,875260,374,266,model-chatgpt,interactive,950,145,,,
burstgpt-000788,875560,654,314,model-chatgpt,interactive,950,145,,,
burstgpt-000789,875580,861,128,model-gpt-4,interactive,950,145,,,
burstgpt-000790,876920,595,228,model-gpt-4,interactive,950,145,,,
burstgpt-000791,878540,69,25,model-chatgpt,interactive,950,145,,,
burstgpt-000792,879900,75,17,model-chatgpt,interactive,950,145,,,
burstgpt-000793,880540,72,13,model-chatgpt,interactive,950,145,,,
burstgpt-000794,881040,93,20,model-chatgpt,interactive,950,145,,,
burstgpt-000795,881520,83,21,model-chatgpt,interactive,950,145,,,
burstgpt-000796,881980,83,15,model-chatgpt,interactive,950,145,,,
burstgpt-000797,882060,27,504,model-chatgpt,interactive,950,145,,,
burstgpt-000798,883120,1338,601,model-chatgpt,interactive,950,145,,,
burstgpt-000799,883260,8,9,model-chatgpt,interactive,950,145,,,
